dataset,split,method,model_type,lambda,target_nfr,achieved_nfr,accuracy,pfr
breast-w,6,bcwi,logreg,,0.02,0.08602150537634409,0.9047619047619048,0.8787878787878788
breast-w,6,projected_gd,logreg,,0.025,0.010752688172043012,0.9047619047619048,0.6666666666666666
breast-w,6,bcwi,logreg,,0.025,0.08602150537634409,0.9047619047619048,0.8787878787878788
breast-w,6,projected_gd,logreg,,0.03,0.010752688172043012,0.9047619047619048,0.6666666666666666
breast-w,6,bcwi,logreg,,0.03,0.08602150537634409,0.9047619047619048,0.8787878787878788
breast-w,7,baseline,logreg,,,0.15625,0.9285714285714286,0.9574468085106383
breast-w,7,confidence_drop,logreg,0.0,,0.125,0.9523809523809523,0.9787234042553191
breast-w,7,fixed_anchor,logreg,0.0,,0.28125,0.8888888888888888,0.9468085106382979
breast-w,7,selective_distill,logreg,0.0,,0.625,0.14285714285714285,0.06382978723404255
breast-w,7,confidence_drop,logreg,0.5,,0.125,0.9523809523809523,0.9787234042553191
breast-w,7,fixed_anchor,logreg,0.5,,0.28125,0.8809523809523809,0.9361702127659575
breast-w,7,selective_distill,logreg,0.5,,0.625,0.14285714285714285,0.06382978723404255
breast-w,7,confidence_drop,logreg,1.0,,0.125,0.9523809523809523,0.9787234042553191
breast-w,7,fixed_anchor,logreg,1.0,,0.28125,0.8809523809523809,0.9361702127659575
breast-w,7,selective_distill,logreg,1.0,,0.625,0.14285714285714285,0.06382978723404255
breast-w,7,confidence_drop,logreg,2.0,,0.125,0.9523809523809523,0.9787234042553191
breast-w,7,fixed_anchor,logreg,2.0,,0.28125,0.8571428571428571,0.9042553191489362
breast-w,7,selective_distill,logreg,2.0,,0.625,0.14285714285714285,0.06382978723404255
breast-w,7,confidence_drop,logreg,4.0,,0.125,0.9523809523809523,0.9787234042553191
breast-w,7,fixed_anchor,logreg,4.0,,0.3125,0.8333333333333334,0.8829787234042553
breast-w,7,selective_distill,logreg,4.0,,0.625,0.11904761904761904,0.031914893617021274
breast-w,7,confidence_drop,logreg,8.0,,0.125,0.9523809523809523,0.9787234042553191
breast-w,7,fixed_anchor,logreg,8.0,,0.40625,0.746031746031746,0.7978723404255319
breast-w,7,selective_distill,logreg,8.0,,0.59375,0.11904761904761904,0.02127659574468085
breast-w,7,projected_gd,logreg,,0.0,0.0625,0.9365079365079365,0.9361702127659575
breast-w,7,bcwi,logreg,,0.0,0.1875,0.9047619047619048,0.9361702127659575
breast-w,7,projected_gd,logreg,,0.005,0.0625,0.9365079365079365,0.9361702127659575
breast-w,7,bcwi,logreg,,0.005,0.1875,0.9047619047619048,0.9361702127659575
breast-w,7,projected_gd,logreg,,0.01,0.0625,0.9365079365079365,0.9361702127659575
breast-w,7,bcwi,logreg,,0.01,0.1875,0.9047619047619048,0.9361702127659575
breast-w,7,projected_gd,logreg,,0.015,0.0625,0.9365079365079365,0.9361702127659575
breast-w,7,bcwi,logreg,,0.015,0.1875,0.9047619047619048,0.9361702127659575
breast-w,7,projected_gd,logreg,,0.02,0.0625,0.9365079365079365,0.9361702127659575
breast-w,7,bcwi,logreg,,0.02,0.1875,0.9047619047619048,0.9361702127659575
breast-w,7,projected_gd,logreg,,0.025,0.0625,0.9365079365079365,0.9361702127659575
breast-w,7,bcwi,logreg,,0.025,0.1875,0.9047619047619048,0.9361702127659575
breast-w,7,projected_gd,logreg,,0.03,0.0625,0.9365079365079365,0.9361702127659575
breast-w,7,bcwi,logreg,,0.03,0.1875,0.9047619047619048,0.9361702127659575
breast-w,8,baseline,logreg,,,0.025423728813559324,0.9365079365079365,0.375
breast-w,8,confidence_drop,logreg,0.0,,0.0847457627118644,0.8968253968253969,0.625
breast-w,8,fixed_anchor,logreg,0.0,,0.8898305084745762,0.12698412698412698,0.375
breast-w,8,selective_distill,logreg,0.0,,0.05084745762711865,0.9285714285714286,0.625
breast-w,8,confidence_drop,logreg,0.5,,0.0847457627118644,0.8968253968253969,0.625
breast-w,8,fixed_anchor,logreg,0.5,,0.8728813559322034,0.14285714285714285,0.375
breast-w,8,selective_distill,logreg,0.5,,0.05084745762711865,0.9285714285714286,0.625
breast-w,8,confidence_drop,logreg,1.0,,0.0847457627118644,0.8968253968253969,0.625
breast-w,8,fixed_anchor,logreg,1.0,,0.864406779661017,0.15079365079365079,0.375
breast-w,8,selective_distill,logreg,1.0,,0.05084745762711865,0.9285714285714286,0.625
breast-w,8,confidence_drop,logreg,2.0,,0.0847457627118644,0.8968253968253969,0.625
breast-w,8,fixed_anchor,logreg,2.0,,0.8389830508474576,0.1746031746031746,0.375
breast-w,8,selective_distill,logreg,2.0,,0.05084745762711865,0.9285714285714286,0.625
breast-w,8,confidence_drop,logreg,4.0,,0.0847457627118644,0.8968253968253969,0.625
breast-w,8,fixed_anchor,logreg,4.0,,0.8220338983050848,0.19047619047619047,0.375
breast-w,8,selective_distill,logreg,4.0,,0.05084745762711865,0.9285714285714286,0.625
breast-w,8,confidence_drop,logreg,8.0,,0.1016949152542373,0.873015873015873,0.5
breast-w,8,fixed_anchor,logreg,8.0,,0.8220338983050848,0.19047619047619047,0.375
breast-w,8,selective_distill,logreg,8.0,,0.05084745762711865,0.9285714285714286,0.625
breast-w,8,projected_gd,logreg,,0.0,0.0,0.9603174603174603,0.375
breast-w,8,bcwi,logreg,,0.0,0.0423728813559322,0.9047619047619048,0.125
breast-w,8,projected_gd,logreg,,0.005,0.0,0.9603174603174603,0.375
breast-w,8,bcwi,logreg,,0.005,0.0423728813559322,0.9047619047619048,0.125
breast-w,8,projected_gd,logreg,,0.01,0.0,0.9603174603174603,0.375
breast-w,8,bcwi,logreg,,0.01,0.0423728813559322,0.9047619047619048,0.125
breast-w,8,projected_gd,logreg,,0.015,0.0,0.9603174603174603,0.375
breast-w,8,bcwi,logreg,,0.015,0.0423728813559322,0.9047619047619048,0.125
breast-w,8,projected_gd,logreg,,0.02,0.0,0.9603174603174603,0.375
breast-w,8,bcwi,logreg,,0.02,0.0423728813559322,0.9047619047619048,0.125
breast-w,8,projected_gd,logreg,,0.025,0.0,0.9603174603174603,0.375
breast-w,8,bcwi,logreg,,0.025,0.0423728813559322,0.9047619047619048,0.125
breast-w,8,projected_gd,logreg,,0.03,0.0,0.9603174603174603,0.375
breast-w,8,bcwi,logreg,,0.03,0.0423728813559322,0.9047619047619048,0.125
breast-w,9,baseline,logreg,,,0.049586776859504134,0.9206349206349206,0.2
breast-w,9,confidence_drop,logreg,0.0,,0.9173553719008265,0.11904761904761904,1.0
breast-w,9,fixed_anchor,logreg,0.0,,0.008264462809917356,0.9523809523809523,0.0
breast-w,9,selective_distill,logreg,0.0,,0.06611570247933884,0.9047619047619048,0.2
breast-w,9,confidence_drop,logreg,0.5,,0.9173553719008265,0.11904761904761904,1.0
breast-w,9,fixed_anchor,logreg,0.5,,0.008264462809917356,0.9523809523809523,0.0
breast-w,9,selective_distill,logreg,0.5,,0.06611570247933884,0.9047619047619048,0.2
breast-w,9,confidence_drop,logreg,1.0,,0.9173553719008265,0.11904761904761904,1.0
breast-w,9,fixed_anchor,logreg,1.0,,0.008264462809917356,0.9523809523809523,0.0
breast-w,9,selective_distill,logreg,1.0,,0.06611570247933884,0.9047619047619048,0.2
breast-w,9,confidence_drop,logreg,2.0,,0.9256198347107438,0.1111111111111111,1.0
breast-w,9,fixed_anchor,logreg,2.0,,0.008264462809917356,0.9523809523809523,0.0
breast-w,9,selective_distill,logreg,2.0,,0.06611570247933884,0.9047619047619048,0.2
breast-w,9,confidence_drop,logreg,4.0,,0.9256198347107438,0.1111111111111111,1.0
breast-w,9,fixed_anchor,logreg,4.0,,0.008264462809917356,0.9523809523809523,0.0
breast-w,9,selective_distill,logreg,4.0,,0.05785123966942149,0.9126984126984127,0.2
breast-w,9,confidence_drop,logreg,8.0,,0.9338842975206612,0.10317460317460317,1.0
breast-w,9,fixed_anchor,logreg,8.0,,0.008264462809917356,0.9523809523809523,0.0
breast-w,9,selective_distill,logreg,8.0,,0.05785123966942149,0.9126984126984127,0.2
breast-w,9,projected_gd,logreg,,0.0,0.008264462809917356,0.9603174603174603,0.2
breast-w,9,bcwi,logreg,,0.0,0.0,0.9603174603174603,0.0
breast-w,9,projected_gd,logreg,,0.005,0.008264462809917356,0.9603174603174603,0.2
breast-w,9,bcwi,logreg,,0.005,0.0,0.9603174603174603,0.0
breast-w,9,projected_gd,logreg,,0.01,0.008264462809917356,0.9603174603174603,0.2
breast-w,9,bcwi,logreg,,0.01,0.0,0.9603174603174603,0.0
breast-w,9,projected_gd,logreg,,0.015,0.008264462809917356,0.9603174603174603,0.2
breast-w,9,bcwi,logreg,,0.015,0.0,0.9603174603174603,0.0
breast-w,9,projected_gd,logreg,,0.02,0.008264462809917356,0.9603174603174603,0.2
breast-w,9,bcwi,logreg,,0.02,0.0,0.9603174603174603,0.0
breast-w,9,projected_gd,logreg,,0.025,0.008264462809917356,0.9603174603174603,0.2
breast-w,9,bcwi,logreg,,0.025,0.0,0.9603174603174603,0.0
breast-w,9,projected_gd,logreg,,0.03,0.008264462809917356,0.9603174603174603,0.2
breast-w,9,bcwi,logreg,,0.03,0.0,0.9603174603174603,0.0
churn,0,baseline,logreg,,,0.02518891687657431,0.8688888888888889,0.07547169811320754
churn,0,confidence_drop,logreg,0.0,,0.02644836272040302,0.8666666666666667,0.0660377358490566
churn,0,fixed_anchor,logreg,0.0,,0.02392947103274559,0.8688888888888889,0.0660377358490566
churn,0,selective_distill,logreg,0.0,,0.02518891687657431,0.87,0.08490566037735849
churn,0,confidence_drop,logreg,0.5,,0.02518891687657431,0.8711111111111111,0.09433962264150944
churn,0,fixed_anchor,logreg,0.5,,0.02392947103274559,0.8688888888888889,0.0660377358490566
churn,0,selective_distill,logreg,0.5,,0.02518891687657431,0.8711111111111111,0.09433962264150944
churn,0,confidence_drop,logreg,1.0,,0.02518891687657431,0.8711111111111111,0.09433962264150944
churn,0,fixed_anchor,logreg,1.0,,0.022670025188916875,0.8711111111111111,0.07547169811320754
churn,0,selective_distill,logreg,1.0,,0.02644836272040302,0.8711111111111111,0.10377358490566038
churn,0,confidence_drop,logreg,2.0,,0.02518891687657431,0.8711111111111111,0.09433962264150944
churn,0,fixed_anchor,logreg,2.0,,0.018891687657430732,0.8744444444444445,0.07547169811320754
churn,0,selective_distill,logreg,2.0,,0.02392947103274559,0.8744444444444445,0.11320754716981132
churn,0,confidence_drop,logreg,4.0,,0.02644836272040302,0.8677777777777778,0.07547169811320754
churn,0,fixed_anchor,logreg,4.0,,0.0163727959697733,0.8777777777777778,0.08490566037735849
churn,0,selective_distill,logreg,4.0,,0.022670025188916875,0.8744444444444445,0.10377358490566038
churn,0,confidence_drop,logreg,8.0,,0.030226700251889168,0.8633333333333333,0.0660377358490566
churn,0,fixed_anchor,logreg,8.0,,0.013853904282115869,0.88,0.08490566037735849
churn,0,selective_distill,logreg,8.0,,0.020151133501259445,0.8755555555555555,0.09433962264150944
churn,0,projected_gd,logreg,,0.0,0.0,0.8822222222222222,0.0
churn,0,bcwi,logreg,,0.0,0.0,0.8822222222222222,0.0
churn,0,projected_gd,logreg,,0.005,0.006297229219143577,0.8833333333333333,0.05660377358490566
churn,0,bcwi,logreg,,0.005,0.006297229219143577,0.8822222222222222,0.04716981132075472
churn,0,projected_gd,logreg,,0.01,0.017632241813602016,0.8733333333333333,0.05660377358490566
churn,0,bcwi,logreg,,0.01,0.017632241813602016,0.8733333333333333,0.05660377358490566
churn,0,projected_gd,logreg,,0.015,0.022670025188916875,0.87,0.0660377358490566
churn,0,bcwi,logreg,,0.015,0.02518891687657431,0.8677777777777778,0.0660377358490566
churn,0,projected_gd,logreg,,0.02,0.031486146095717885,0.8688888888888889,0.12264150943396226
churn,0,bcwi,logreg,,0.02,0.02518891687657431,0.8677777777777778,0.0660377358490566
churn,0,projected_gd,logreg,,0.025,0.030226700251889168,0.87,0.12264150943396226
churn,0,bcwi,logreg,,0.025,0.02518891687657431,0.8677777777777778,0.0660377358490566
churn,0,projected_gd,logreg,,0.03,0.0327455919395466,0.8677777777777778,0.12264150943396226
churn,0,bcwi,logreg,,0.03,0.02518891687657431,0.8677777777777778,0.0660377358490566
churn,1,baseline,logreg,,,0.0,0.8688888888888889,0.056
churn,1,confidence_drop,logreg,0.0,,0.0,0.8688888888888889,0.056
churn,1,fixed_anchor,logreg,0.0,,0.0,0.87,0.064
churn,1,selective_distill,logreg,0.0,,0.0,0.8688888888888889,0.056
churn,1,confidence_drop,logreg,0.5,,0.003870967741935484,0.8711111111111111,0.096
churn,1,fixed_anchor,logreg,0.5,,0.0,0.8688888888888889,0.056
churn,1,selective_distill,logreg,0.5,,0.0,0.8688888888888889,0.056
churn,1,confidence_drop,logreg,1.0,,0.003870967741935484,0.8711111111111111,0.096
churn,1,fixed_anchor,logreg,1.0,,0.0,0.8644444444444445,0.024
churn,1,selective_distill,logreg,1.0,,0.0,0.8688888888888889,0.056
churn,1,confidence_drop,logreg,2.0,,0.003870967741935484,0.8711111111111111,0.096
churn,1,fixed_anchor,logreg,2.0,,0.0,0.8644444444444445,0.024
churn,1,selective_distill,logreg,2.0,,0.0,0.87,0.064
churn,1,confidence_drop,logreg,4.0,,0.0025806451612903226,0.87,0.08
churn,1,fixed_anchor,logreg,4.0,,0.0,0.8644444444444445,0.024
churn,1,selective_distill,logreg,4.0,,0.0012903225806451613,0.8677777777777778,0.056
churn,1,confidence_drop,logreg,8.0,,0.0012903225806451613,0.8688888888888889,0.064
churn,1,fixed_anchor,logreg,8.0,,0.0,0.8633333333333333,0.016
churn,1,selective_distill,logreg,8.0,,0.0012903225806451613,0.8666666666666667,0.048
churn,1,projected_gd,logreg,,0.0,0.007741935483870968,0.8666666666666667,0.088
churn,1,bcwi,logreg,,0.0,0.0,0.8611111111111112,0.0
churn,1,projected_gd,logreg,,0.005,0.011612903225806452,0.8633333333333333,0.088
churn,1,bcwi,logreg,,0.005,0.0,0.87,0.064
churn,1,projected_gd,logreg,,0.01,0.012903225806451613,0.8633333333333333,0.096
churn,1,bcwi,logreg,,0.01,0.0,0.87,0.064
churn,1,projected_gd,logreg,,0.015,0.012903225806451613,0.8644444444444445,0.104
churn,1,bcwi,logreg,,0.015,0.0,0.87,0.064
churn,1,projected_gd,logreg,,0.02,0.016774193548387096,0.8611111111111112,0.104
churn,1,bcwi,logreg,,0.02,0.0,0.87,0.064
churn,1,projected_gd,logreg,,0.025,0.016774193548387096,0.8611111111111112,0.104
churn,1,bcwi,logreg,,0.025,0.0,0.87,0.064
churn,1,projected_gd,logreg,,0.03,0.016774193548387096,0.8611111111111112,0.104
churn,1,bcwi,logreg,,0.03,0.0,0.87,0.064
churn,2,baseline,logreg,,,0.002544529262086514,0.8811111111111111,0.07894736842105263
churn,2,confidence_drop,logreg,0.0,,0.003816793893129771,0.88,0.07894736842105263
churn,2,fixed_anchor,logreg,0.0,,0.003816793893129771,0.8788888888888889,0.07017543859649122
churn,2,selective_distill,logreg,0.0,,0.002544529262086514,0.8822222222222222,0.08771929824561403
churn,2,confidence_drop,logreg,0.5,,0.002544529262086514,0.8822222222222222,0.08771929824561403
churn,2,fixed_anchor,logreg,0.5,,0.002544529262086514,0.88,0.07017543859649122
churn,2,selective_distill,logreg,0.5,,0.002544529262086514,0.8811111111111111,0.07894736842105263
churn,2,confidence_drop,logreg,1.0,,0.003816793893129771,0.8811111111111111,0.08771929824561403
churn,2,fixed_anchor,logreg,1.0,,0.002544529262086514,0.8788888888888889,0.06140350877192982
churn,2,selective_distill,logreg,1.0,,0.002544529262086514,0.8822222222222222,0.08771929824561403
churn,2,confidence_drop,logreg,2.0,,0.005089058524173028,0.8788888888888889,0.07894736842105263
churn,2,fixed_anchor,logreg,2.0,,0.002544529262086514,0.8811111111111111,0.07894736842105263
churn,2,selective_distill,logreg,2.0,,0.002544529262086514,0.8822222222222222,0.08771929824561403
churn,2,confidence_drop,logreg,4.0,,0.003816793893129771,0.8788888888888889,0.07017543859649122
churn,2,fixed_anchor,logreg,4.0,,0.002544529262086514,0.8788888888888889,0.06140350877192982
churn,2,selective_distill,logreg,4.0,,0.003816793893129771,0.8811111111111111,0.08771929824561403
churn,2,confidence_drop,logreg,8.0,,0.003816793893129771,0.8788888888888889,0.07017543859649122
churn,2,fixed_anchor,logreg,8.0,,0.002544529262086514,0.8788888888888889,0.06140350877192982
churn,2,selective_distill,logreg,8.0,,0.002544529262086514,0.88,0.07017543859649122
churn,2,projected_gd,logreg,,0.0,0.0,0.8755555555555555,0.017543859649122806
churn,2,bcwi,logreg,,0.0,0.0,0.8777777777777778,0.03508771929824561
churn,2,projected_gd,logreg,,0.005,0.002544529262086514,0.8811111111111111,0.07894736842105263
churn,2,bcwi,logreg,,0.005,0.005089058524173028,0.8744444444444445,0.043859649122807015
churn,2,projected_gd,logreg,,0.01,0.005089058524173028,0.8811111111111111,0.09649122807017543
churn,2,bcwi,logreg,,0.01,0.005089058524173028,0.8744444444444445,0.043859649122807015
churn,2,projected_gd,logreg,,0.015,0.005089058524173028,0.8811111111111111,0.09649122807017543
churn,2,bcwi,logreg,,0.015,0.005089058524173028,0.8744444444444445,0.043859649122807015
churn,2,projected_gd,logreg,,0.02,0.006361323155216285,0.8811111111111111,0.10526315789473684
churn,2,bcwi,logreg,,0.02,0.005089058524173028,0.8744444444444445,0.043859649122807015
churn,2,projected_gd,logreg,,0.025,0.006361323155216285,0.8811111111111111,0.10526315789473684
churn,2,bcwi,logreg,,0.025,0.005089058524173028,0.8744444444444445,0.043859649122807015
churn,2,projected_gd,logreg,,0.03,0.013994910941475827,0.8744444444444445,0.10526315789473684
churn,2,bcwi,logreg,,0.03,0.005089058524173028,0.8744444444444445,0.043859649122807015
churn,3,baseline,logreg,,,0.003896103896103896,0.8611111111111112,0.06153846153846154
churn,3,confidence_drop,logreg,0.0,,0.005194805194805195,0.8588888888888889,0.05384615384615385
churn,3,fixed_anchor,logreg,0.0,,0.003896103896103896,0.86,0.05384615384615385
churn,3,selective_distill,logreg,0.0,,0.003896103896103896,0.8611111111111112,0.06153846153846154
churn,3,confidence_drop,logreg,0.5,,0.007792207792207792,0.8577777777777778,0.06153846153846154
churn,3,fixed_anchor,logreg,0.5,,0.0025974025974025974,0.8588888888888889,0.038461538461538464
churn,3,selective_distill,logreg,0.5,,0.0025974025974025974,0.8622222222222222,0.06153846153846154
churn,3,confidence_drop,logreg,1.0,,0.00909090909090909,0.8588888888888889,0.07692307692307693
churn,3,fixed_anchor,logreg,1.0,,0.0025974025974025974,0.86,0.046153846153846156
churn,3,selective_distill,logreg,1.0,,0.0025974025974025974,0.8622222222222222,0.06153846153846154
churn,3,confidence_drop,logreg,2.0,,0.007792207792207792,0.8566666666666667,0.05384615384615385
churn,3,fixed_anchor,logreg,2.0,,0.0025974025974025974,0.86,0.046153846153846156
churn,3,selective_distill,logreg,2.0,,0.0025974025974025974,0.8622222222222222,0.06153846153846154
churn,3,confidence_drop,logreg,4.0,,0.003896103896103896,0.8588888888888889,0.046153846153846156
churn,3,fixed_anchor,logreg,4.0,,0.0012987012987012987,0.8611111111111112,0.046153846153846156
churn,3,selective_distill,logreg,4.0,,0.0012987012987012987,0.8633333333333333,0.06153846153846154
churn,3,confidence_drop,logreg,8.0,,0.006493506493506494,0.8555555555555555,0.038461538461538464
churn,3,fixed_anchor,logreg,8.0,,0.0012987012987012987,0.8622222222222222,0.05384615384615385
churn,3,selective_distill,logreg,8.0,,0.0012987012987012987,0.8622222222222222,0.05384615384615385
